name,area,pincode,category_searched,rating,review_count,review_outlier,has_website,has_phone,has_price_info,price_level_clean,num_types,business_status,website_propensity_score
Anuj Electronics Pvt. Ltd.,"Shahdara, Delhi",110032.0,electronics shops,4.6,71.0,0,0,1,0,0.0,6,OPERATIONAL,0.36282807462870265
Croma - Shahdara,"Shahdara, Delhi",110094.0,electronics shops,4.7,5026.0,0,1,1,0,0.0,5,OPERATIONAL,0.7477200191737065
Discount Factory ( shiv Shakti trading co ),"Shahdara, Delhi",110032.0,electronics shops,4.9,17.0,0,1,1,0,0.0,7,OPERATIONAL,0.43254097690578147
Walia Electronics,"Shahdara, Delhi",110032.0,electronics shops,3.5,14.0,0,0,1,0,0.0,4,OPERATIONAL,0.1947507258723557
ELECTRONICS VILLA,"Shahdara, Delhi",110051.0,electronics shops,4.8,69.0,0,1,0,0,0.0,4,OPERATIONAL,0.3811342121838044
Nutan electronics,"Shahdara, Delhi",110093.0,electronics shops,3.9,140.0,0,0,1,0,0.0,4,OPERATIONAL,0.2852926288253637
New Shree Balaji Electronics,"Shahdara, Delhi",110053.0,electronics shops,4.7,25.0,0,0,1,0,0.0,4,OPERATIONAL,0.2962037642635118
Reliance Digital,"Shahdara, Delhi",110032.0,electronics shops,4.9,16800.0,1,1,1,0,0.0,4,OPERATIONAL,0.7306534958607915
Tachiyo Electronics,"Shahdara, Delhi",110032.0,electronics shops,4.9,18.0,0,0,0,0,0.0,4,OPERATIONAL,0.30287650245805775
Anil Electronics,"Shahdara, Delhi",110032.0,electronics shops,4.7,25.0,0,0,1,0,0.0,4,OPERATIONAL,0.2962037642635118
VIJAY SALES - DILSHAD GARDEN,"Shahdara, Delhi",110095.0,electronics shops,4.6,7183.0,0,1,1,0,0.0,5,OPERATIONAL,0.7422906095365656
LG Best Shop (Yamuna Electronics),"Shahdara, Delhi",110053.0,electronics shops,4.9,550.0,0,1,1,0,0.0,4,OPERATIONAL,0.6471418884413805
KBM ELECTRONICS,"Shahdara, Delhi",110093.0,electronics shops,4.0,92.0,0,0,1,0,0.0,4,OPERATIONAL,0.2860341164369509
Medis Hospital® (24x7) Best Hospital In Shahdara,"Shahdara, Delhi",110032.0,clinics,4.8,1689.0,0,1,1,0,0.0,7,OPERATIONAL,0.8633154561931544
East Delhi Medical Centre,"Shahdara, Delhi",110032.0,clinics,4.6,1607.0,0,1,1,0,0.0,5,OPERATIONAL,0.7721428786895073
"DIABETES, SKIN & HAIR CLINIC(Dr Ritesh Bansal & Dr Candy Garg)","Shahdara, Delhi",110032.0,clinics,5.0,214.0,0,0,1,0,0.0,9,OPERATIONAL,0.7625204077397121
Family Clinics,"Shahdara, Delhi",110032.0,clinics,4.6,8.0,0,0,1,0,0.0,4,OPERATIONAL,0.2745952245191545
RAKSHA CLINIC,"Shahdara, Delhi",110093.0,clinics,5.0,11.0,0,0,0,0,0.0,4,OPERATIONAL,0.26430309325589946
DR. MANISH KUMAR CLINIC (M.B.B.S.),"Shahdara, Delhi",110093.0,clinics,4.8,30.0,0,0,1,0,0.0,4,OPERATIONAL,0.3383404437563829
Medis Clinic | General Physician | MD Medicine | Diabetes & Heart Specialist,"Shahdara, Delhi",110032.0,clinics,4.9,113.0,0,1,1,0,0.0,7,OPERATIONAL,0.7169591517361871
TB clinic,"Shahdara, Delhi",110094.0,clinics,4.9,1373.0,0,1,1,0,0.0,6,OPERATIONAL,0.7790878643291654
Jivisha Clinic (Best Skin and Child Care) Dr Ankit and Dr Akriti Gupta,"Shahdara, Delhi",110053.0,clinics,4.8,464.0,0,1,1,0,0.0,13,OPERATIONAL,0.8584894656947551
Good one family clinic,"Shahdara, Delhi",110032.0,clinics,5.0,3.0,0,0,1,0,0.0,4,OPERATIONAL,0.25570628712748006
"DR. TUSHAR ULTRASOUND CLINIC, Shahdara, New Delhi","Shahdara, Delhi",110053.0,clinics,4.9,768.0,0,0,1,0,0.0,4,OPERATIONAL,0.6174923819482715
Rejuve Skin Hair & Surgical Care Centre (Dr Aakanksha Singh & Dr Vipin Choudhary) | Best dermatologist in shahdara,"Shahdara, Delhi",110032.0,clinics,4.9,140.0,0,0,1,0,0.0,4,OPERATIONAL,0.4472011483351336
Wellness Clinic ( LADY PHYSICIAN),"Shahdara, Delhi",110032.0,clinics,4.8,5.0,0,0,1,0,0.0,9,OPERATIONAL,0.4166568642116093
"Dr. Chaudhry’s Moral Hospital – Multispeciality Care in Dental, Gynaecology, Pediatrics | Yamuna Vihar, Delhi","Shahdara, Delhi",110053.0,clinics,4.7,2122.0,0,1,1,0,0.0,7,OPERATIONAL,0.8630266098414554
"Dr Ragini Gupta(best gynaecologist in shahdara, top gynaecologist in shahdara, gynae near shahdara)","Shahdara, Delhi",110032.0,clinics,4.9,116.0,0,1,1,0,0.0,4,OPERATIONAL,0.4793074486586207
YourClinic,"Shahdara, Delhi",110053.0,clinics,5.0,58.0,0,0,1,0,0.0,5,OPERATIONAL,0.4007312220250698
"Dr. Madhur Gupta (Best Child Specialist in Shahdara, child clinic near me, child specialist doctor)","Shahdara, Delhi",110032.0,clinics,4.8,116.0,0,1,1,0,0.0,4,OPERATIONAL,0.49852907030414106
DR.RANA’S HOMEOPATHIC CLINIC NAVEEN SHAHDARA(BEST HOMOEOPATHIC CLINIC IN NAVEEN SHAHDARA),"Shahdara, Delhi",110093.0,clinics,5.0,18.0,0,0,1,0,0.0,5,OPERATIONAL,0.2904869033668036
Medis Gynecologist Clinic & Maternity Centre,"Shahdara, Delhi",110032.0,clinics,4.9,91.0,0,1,1,0,0.0,6,OPERATIONAL,0.5696778633711026
"Jiva Ayurveda Clinic and Panchakarma Centre, Shahdara, New Delhi","Shahdara, Delhi",110032.0,clinics,4.6,193.0,0,1,1,0,0.0,3,OPERATIONAL,0.6216520893516242
Monginis Cake Shop,"Shahdara, Delhi",110032.0,bakeries,4.9,471.0,0,1,1,1,2.0,13,OPERATIONAL,0.7979558346377528
Amar Bakery,"Shahdara, Delhi",110032.0,bakeries,4.2,1895.0,0,1,1,1,2.0,11,OPERATIONAL,0.676564920485114
Fantasy Pastry Shop.,"Shahdara, Delhi",110032.0,bakeries,4.6,271.0,0,1,1,0,0.0,6,OPERATIONAL,0.5465575916956823
Pastry Palace Uncle Cake 'n' Bake,"Shahdara, Delhi",110032.0,bakeries,4.2,563.0,0,0,1,1,2.0,6,OPERATIONAL,0.4983683866432543
Bákebook Bakery,"Shahdara, Delhi",110092.0,bakeries,4.5,1992.0,0,1,1,1,2.0,14,OPERATIONAL,0.7818526307984263
LAL BAKERY,"Shahdara, Delhi",110032.0,bakeries,4.1,253.0,0,1,1,1,2.0,6,OPERATIONAL,0.47937763088475255
Aggarwal Petha Store and Bakers,"Shahdara, Delhi",110032.0,bakeries,4.0,1221.0,0,1,1,1,2.0,15,OPERATIONAL,0.6981465520001442
AMAR BAKERY,"Shahdara, Delhi",110032.0,bakeries,3.9,345.0,0,1,1,1,2.0,9,OPERATIONAL,0.5649962400624375
Motu Bakers,"Shahdara, Delhi",110053.0,bakeries,4.8,46.0,0,0,1,0,0.0,6,OPERATIONAL,0.34335651490682767
Arpit Bakery,"Shahdara, Delhi",110053.0,bakeries,4.1,1774.0,0,0,1,1,2.0,6,OPERATIONAL,0.5052585720548765
Eiffiel's bakery.,"Shahdara, Delhi",110032.0,bakeries,4.0,160.0,0,0,1,0,0.0,6,OPERATIONAL,0.36689632404428296
Precious & Delicious,"Shahdara, Delhi",110032.0,bakeries,4.7,19.0,0,0,1,0,0.0,6,OPERATIONAL,0.2813320144973046
Kamla Bakery.,"Shahdara, Delhi",110053.0,bakeries,4.9,276.0,0,0,0,0,0.0,6,OPERATIONAL,0.5219949161768355
LAALU BAKERY,"Shahdara, Delhi",110053.0,bakeries,4.9,33.0,0,0,0,0,0.0,10,OPERATIONAL,0.47554549281715625
The cake house Bake up artist,"Shahdara, Delhi",110053.0,bakeries,5.0,163.0,0,0,1,0,0.0,18,OPERATIONAL,0.6201938786933432
"Theobroma Bakery and Cake Shop - Shahdara, Delhi","Shahdara, Delhi",110032.0,bakeries,3.9,59.0,0,1,1,0,0.0,12,OPERATIONAL,0.5598545611274617
Mayur's Bakery,"Shahdara, Delhi",110053.0,bakeries,4.1,137.0,0,0,0,1,1.0,6,OPERATIONAL,0.3434042524922601
Cake Plaza,"Shahdara, Delhi",110053.0,bakeries,4.9,76.0,0,1,1,0,0.0,6,OPERATIONAL,0.40428881899882524
SVM Bakester,"Shahdara, Delhi",110032.0,bakeries,4.9,97.0,0,0,0,0,0.0,6,OPERATIONAL,0.40025146372026993
Famous bakery,"Shahdara, Delhi",110053.0,bakeries,4.6,28.0,0,0,1,0,0.0,6,OPERATIONAL,0.29338720932026113
Zeelab pharmacy - shahdara,"Shahdara, Delhi",110032.0,pharmacies,5.0,18.0,0,0,1,0,0.0,5,OPERATIONAL,0.21184127765690422
Apollo Pharmacy Vishwas Nagar,"Shahdara, Delhi",110032.0,pharmacies,3.9,89.0,0,1,1,0,0.0,8,OPERATIONAL,0.7031927657361006
VIVO CHEMIST,"Shahdara, Delhi",110032.0,pharmacies,4.8,144.0,0,1,1,0,0.0,6,OPERATIONAL,0.4669384603898625
Goyal Medicos,"Shahdara, Delhi",110032.0,pharmacies,4.9,146.0,0,0,1,0,0.0,5,OPERATIONAL,0.4307962198664264
Soami Medical & Homeopathic Store,"Shahdara, Delhi",110032.0,pharmacies,4.4,51.0,0,0,1,0,0.0,5,OPERATIONAL,0.2614748820112673
Sunder Medical and General Store,"Shahdara, Delhi",110032.0,pharmacies,4.5,23.0,0,0,1,0,0.0,4,OPERATIONAL,0.25087238727268474
Zeelab Pharmacy - Jyoti Colony,"Shahdara, Delhi",110032.0,pharmacies,4.7,249.0,0,1,1,0,0.0,5,OPERATIONAL,0.6106498526503171
J D Pharmacy,"Shahdara, Delhi",110032.0,pharmacies,4.3,8.0,0,0,1,0,0.0,6,OPERATIONAL,0.16027328575847657
Deepali Medical Store,"Shahdara, Delhi",110053.0,pharmacies,4.2,83.0,0,0,1,0,0.0,5,OPERATIONAL,0.30114286777108223
MEDGRO PHARMACY,"Shahdara, Delhi",110032.0,pharmacies,5.0,2.0,0,0,1,0,0.0,5,OPERATIONAL,0.18488790272087924
Sharma Medicines,"Shahdara, Delhi",110032.0,pharmacies,5.0,1.0,0,0,0,0,0.0,5,OPERATIONAL,0.18558533904901703
AtoZ Pharmacy,"Shahdara, Delhi",110093.0,pharmacies,4.3,23.0,0,0,1,0,0.0,5,OPERATIONAL,0.19297241582056998
Sanjeevani Pharmacy,"Shahdara, Delhi",110032.0,pharmacies,4.8,5.0,0,0,1,0,0.0,5,OPERATIONAL,0.21546530490421542
Dass Medical Store,"Shahdara, Delhi",110032.0,pharmacies,4.7,3.0,0,0,1,0,0.0,6,OPERATIONAL,0.1948061437008516
Gupta Ji Dawai Ghar,"Shahdara, Delhi",110032.0,pharmacies,3.6,21.0,0,0,1,0,0.0,5,OPERATIONAL,0.1600965958453262
24x7 Pharmacy & General Store,"Shahdara, Delhi",110093.0,pharmacies,3.7,27.0,0,0,1,0,0.0,5,OPERATIONAL,0.1651153326149921
Anuj Medicose,"Shahdara, Delhi",110093.0,pharmacies,4.6,16.0,0,0,1,0,0.0,5,OPERATIONAL,0.21091276375778625
Anand Medical Store,"Shahdara, Delhi",110032.0,pharmacies,4.3,9.0,0,0,1,0,0.0,6,OPERATIONAL,0.1592729494599287
Naveen Pharmacy,"Shahdara, Delhi",110032.0,pharmacies,4.3,6.0,0,0,1,0,0.0,6,OPERATIONAL,0.16059113708037878
Kwatra Pharmacy,"Shahdara, Delhi",110032.0,pharmacies,5.0,36.0,0,1,1,0,0.0,5,OPERATIONAL,0.2945814969622676
Bhawna Tuition Classes,"Shahdara, Delhi",110032.0,tutoring centers,4.9,83.0,0,1,1,0,0.0,4,OPERATIONAL,0.5281664366718347
Gyan Kunj,"Shahdara, Delhi",110032.0,tutoring centers,4.9,90.0,0,0,1,0,0.0,3,OPERATIONAL,0.4360916842082485
Brilliant Mind Tutorials (Home Tutor Service),"Shahdara, Delhi",110032.0,tutoring centers,5.0,18.0,0,0,1,0,0.0,4,OPERATIONAL,0.42373541211300086
"A&S GENIUS INSTITUTE - Best Coaching Centre in Shahdara, Delhi","Shahdara, Delhi",110032.0,tutoring centers,5.0,40.0,0,0,1,0,0.0,3,OPERATIONAL,0.42639802947277916
Tyagi Education Point,"Shahdara, Delhi",110032.0,tutoring centers,4.8,37.0,0,0,1,0,0.0,3,OPERATIONAL,0.4182548345236167
Nextep Classes,"Shahdara, Delhi",110032.0,tutoring centers,4.9,150.0,0,1,1,0,0.0,3,OPERATIONAL,0.5331846730737108
BRIGHTER FUTURE TUITION CENTRE,"Shahdara, Delhi",110032.0,tutoring centers,4.8,32.0,0,0,1,0,0.0,3,OPERATIONAL,0.42658552935717187
Tiwari Institute Of Studies (TIS),"Shahdara, Delhi",110032.0,tutoring centers,5.0,139.0,0,0,1,0,0.0,3,OPERATIONAL,0.4857338016786881
Best Home Tuition In Shahdara | Sri Sai Classes,"Shahdara, Delhi",110032.0,tutoring centers,5.0,15.0,0,0,1,0,0.0,2,OPERATIONAL,0.39010436891694894
Knowledge Tree Academy,"Shahdara, Delhi",110032.0,tutoring centers,5.0,28.0,0,0,1,0,0.0,5,OPERATIONAL,0.42129003900204265
Aspire Accademy,"Shahdara, Delhi",110032.0,tutoring centers,5.0,86.0,0,0,0,0,0.0,6,OPERATIONAL,0.40714864032222026
BACK TO BASICS EDUCATION CENTER,"Shahdara, Delhi",110093.0,tutoring centers,5.0,88.0,0,0,1,0,0.0,2,OPERATIONAL,0.4174130512007424
Punjabi Language Online Coaching Centre,"Shahdara, Delhi",110032.0,tutoring centers,5.0,95.0,0,1,1,0,0.0,3,OPERATIONAL,0.4790512518798998
Best Home Tutors,"Shahdara, Delhi",110090.0,tutoring centers,5.0,82.0,0,0,1,0,0.0,2,OPERATIONAL,0.44117777856240176
Math & Science tutor ( Contact for home tuition) Dinesh Singh,"Shahdara, Delhi",110051.0,tutoring centers,5.0,28.0,0,1,1,0,0.0,3,OPERATIONAL,0.4718549871511731
Abacus and vedic math classes : for brighter brain and mind by Jaya(aristokids),"Shahdara, Delhi",110032.0,tutoring centers,5.0,51.0,0,1,1,0,0.0,3,OPERATIONAL,0.4533521228527599
Math Simplified by Aishani Jain - Professional Maths tuition classes,"Shahdara, Delhi",110032.0,tutoring centers,4.9,17.0,0,1,1,0,0.0,4,OPERATIONAL,0.47979712492685234
Unique Classes CA Govinda Bhattarai sir,"Shahdara, Delhi",110032.0,tutoring centers,4.9,125.0,0,0,0,0,0.0,8,OPERATIONAL,0.5628523369791946
Top Home Tutors,"Shahdara, Delhi",110053.0,tutoring centers,4.8,25.0,0,1,0,0,0.0,2,OPERATIONAL,0.4749806291924061
Avit Mittal's Classes,"Shahdara, Delhi",110032.0,tutoring centers,5.0,73.0,0,0,1,0,0.0,3,OPERATIONAL,0.4650222218107436
Om Shri Ganesh Furniture,"Shahdara, Delhi",110032.0,furniture stores,4.4,184.0,0,0,1,0,0.0,9,OPERATIONAL,0.5319035642942864
"NEW UTTAM FURNITURE - Best furniture shop in shadhara , mattress shop , furnishing shop, home decor","Shahdara, Delhi",110032.0,furniture stores,5.0,310.0,0,1,1,0,0.0,8,OPERATIONAL,0.6888623649085016
"Kaka Furnitures & Home Decor - Sleepwell, Furniture And Mattress Shop","Shahdara, Delhi",110032.0,furniture stores,4.6,75.0,0,1,1,0,0.0,7,OPERATIONAL,0.510473706119392
Pradhan Furniture and Trunk House,"Shahdara, Delhi",110032.0,furniture stores,5.0,31.0,0,0,1,0,0.0,3,OPERATIONAL,0.32657765171310477
Prince Furnitures and furnishers,"Shahdara, Delhi",110032.0,furniture stores,4.1,113.0,0,0,1,0,0.0,6,OPERATIONAL,0.35782641014817346
Goel Furniture Company - A Unit of Goel Gadde Wale,"Shahdara, Delhi",110032.0,furniture stores,4.4,105.0,0,0,1,0,0.0,8,OPERATIONAL,0.4893329971862901
Wakefit - Furniture Store in Durgapuri,"Shahdara, Delhi",110032.0,furniture stores,4.9,958.0,0,1,1,0,0.0,7,OPERATIONAL,0.747712237726257
Om Shri Ganesh Furniture,"Shahdara, Delhi",110032.0,furniture stores,4.3,47.0,0,0,1,0,0.0,8,OPERATIONAL,0.4313760081571839
L I V I N Furniture,"Shahdara, Delhi",110032.0,furniture stores,3.7,16.0,0,1,1,0,0.0,8,OPERATIONAL,0.4106211966478581
Shri Balaji Furniture House,"Shahdara, Delhi",110032.0,furniture stores,5.0,23.0,0,0,1,0,0.0,3,OPERATIONAL,0.3124695660382397
Modern Furniture,"Shahdara, Delhi",110032.0,furniture stores,4.3,6.0,0,0,1,0,0.0,6,OPERATIONAL,0.24847297302625904
Shri Shivay Sofa Repairing,"Shahdara, Delhi",110032.0,furniture stores,4.9,168.0,0,0,1,0,0.0,7,OPERATIONAL,0.5378258186609589
Dasmesh crafts Outdoor furniture |wicker furniture |Patio|Customise furniture|Cafe furniture|Swing|wrought iron furniture,"Shahdara, Delhi",110032.0,furniture stores,4.8,100.0,0,0,1,0,0.0,10,OPERATIONAL,0.5012924300138744
Narula Furniture & Interiors,"Shahdara, Delhi",110032.0,furniture stores,3.8,55.0,0,0,1,0,0.0,6,OPERATIONAL,0.2451814812100355
Big Shop Furniture,"Shahdara, Delhi",110031.0,furniture stores,4.0,171.0,0,1,1,0,0.0,11,OPERATIONAL,0.4494059120847634
JAIN FURNITURE,"Shahdara, Delhi",110053.0,furniture stores,4.7,41.0,0,0,1,0,0.0,6,OPERATIONAL,0.33164764441114464
Fabregal Interiors & Modular Furniture Pvt. ltd,"Shahdara, Delhi",110093.0,furniture stores,5.0,119.0,0,1,1,0,0.0,6,OPERATIONAL,0.43709462081084366
Shah Furniture,"Shahdara, Delhi",110053.0,furniture stores,3.6,110.0,0,0,1,0,0.0,4,OPERATIONAL,0.27915852318323736
Jai Vardhman Furniture,"Shahdara, Delhi",110053.0,furniture stores,3.9,80.0,0,0,1,0,0.0,6,OPERATIONAL,0.27225599106585036
Shri Shivansh Sofa Repairing,"Shahdara, Delhi",110032.0,furniture stores,5.0,26.0,0,0,1,0,0.0,6,OPERATIONAL,0.31482843736995514
Dotcom gadgets (mobile shop ),"Shahdara, Delhi",110032.0,mobile shops,4.4,280.0,0,1,1,0,0.0,4,OPERATIONAL,0.5578640514894886
MOBILE ADDICTION - BEST MOBILE SHOP DELHI,"Shahdara, Delhi",110032.0,mobile shops,5.0,407.0,0,0,1,0,0.0,4,OPERATIONAL,0.4951153819462008
Mobile Gallery,"Shahdara, Delhi",110093.0,mobile shops,4.9,193.0,0,1,1,0,0.0,7,OPERATIONAL,0.7037388508740972
Smart Mobile Gallery,"Shahdara, Delhi",110032.0,mobile shops,4.9,652.0,0,1,1,0,0.0,4,OPERATIONAL,0.619187109686442
"Cashify Mobile Phone Store | Buy, Sell & Repair in Yamuna Vihar Delhi","Shahdara, Delhi",110053.0,mobile shops,4.9,349.0,0,1,1,0,0.0,6,OPERATIONAL,0.603769204182466
MOBILE ADDICTION - BEST MOBILE SHOP DELHI,"Shahdara, Delhi",110032.0,mobile shops,4.9,588.0,0,0,1,0,0.0,5,OPERATIONAL,0.6012319512975459
Hotspot Mobile Store,"Shahdara, Delhi",110032.0,mobile shops,5.0,1186.0,0,1,1,0,0.0,4,OPERATIONAL,0.6117191103896068
Arora Mobile Store,"Shahdara, Delhi",110032.0,mobile shops,4.8,18.0,0,0,1,0,0.0,4,OPERATIONAL,0.28264515816081487
"Cashify Buy, Sell and Repair Mobile Store in Durgapuri, Shahdara","Shahdara, Delhi",110093.0,mobile shops,4.7,126.0,0,1,1,0,0.0,6,OPERATIONAL,0.4959216614623174
Jain mobile store,"Shahdara, Delhi",110032.0,mobile shops,4.6,49.0,0,1,1,0,0.0,4,OPERATIONAL,0.3697126341596372
Hotspot Mobile Store,"Shahdara, Delhi",110032.0,mobile shops,4.9,1404.0,0,1,1,0,0.0,4,OPERATIONAL,0.6434879446303781
Logica Mobile Store - Shahdara,"Shahdara, Delhi",110032.0,mobile shops,5.0,5.0,0,0,0,0,0.0,4,OPERATIONAL,0.2501111892001218
"Cashify store Mobile Phone Store | Buy Sell & Repair in Geeta Colony, Delhi","Shahdara, Delhi",110032.0,mobile shops,5.0,165.0,0,1,1,0,0.0,6,OPERATIONAL,0.4911959162918351
Star Mobile,"Shahdara, Delhi",110053.0,mobile shops,4.3,77.0,0,0,1,0,0.0,4,OPERATIONAL,0.2972816790324212
Gadgets Phix,"Shahdara, Delhi",110032.0,mobile shops,4.9,645.0,0,1,1,0,0.0,8,OPERATIONAL,0.7512352643699336
Samsung Experience Store Shahdara,"Shahdara, Delhi",110032.0,mobile shops,4.3,237.0,0,1,1,0,0.0,6,OPERATIONAL,0.576959525685441
A.W Mobile Shop,"Shahdara, Delhi",110094.0,mobile shops,4.0,33.0,0,0,1,0,0.0,2,OPERATIONAL,0.22471789012816387
Aman Communication East Delhi,"Shahdara, Delhi",110032.0,mobile shops,5.0,38.0,0,0,1,0,0.0,4,OPERATIONAL,0.3171360755261381
ATR Mobile Shop,"Shahdara, Delhi",110093.0,mobile shops,4.9,14.0,0,0,1,0,0.0,4,OPERATIONAL,0.26809656790847763
Mobile & PC Repair and Service by Unique Electronics,"Shahdara, Delhi",110032.0,mobile shops,4.8,339.0,0,1,1,0,0.0,7,OPERATIONAL,0.7292687696459074
Tanishq Jewellery - Delhi - Shahdara,"Shahdara, Delhi",110094.0,jewellery shops,4.8,1893.0,0,1,1,0,0.0,6,OPERATIONAL,0.8110655868497916
"Kisna Diamond & Gold Jewellery - Delhi, Shahdara","Shahdara, Delhi",110032.0,jewellery shops,4.9,398.0,0,1,1,0,0.0,6,OPERATIONAL,0.7672120660998244
BlueStone Jewellery Shahdara New Delhi,"Shahdara, Delhi",110032.0,jewellery shops,5.0,346.0,0,1,1,0,0.0,8,OPERATIONAL,0.8295003302085817
Kalyan Jewellers India Limited,"Shahdara, Delhi",110094.0,jewellery shops,4.8,492.0,0,1,1,0,0.0,4,OPERATIONAL,0.7070726004526902
Ganga Jewellers,"Shahdara, Delhi",110032.0,jewellery shops,4.3,411.0,0,1,1,0,0.0,9,OPERATIONAL,0.7686126328732693
Ratan Jewellers,"Shahdara, Delhi",110032.0,jewellery shops,4.7,51.0,0,0,1,0,0.0,4,OPERATIONAL,0.42678019013420254
Tritiya Gold & Diamond Jewels Pvt Ltd,"Shahdara, Delhi",110032.0,jewellery shops,4.9,310.0,0,1,1,0,0.0,4,OPERATIONAL,0.7117377241837627
Urmil Jewellers,"Shahdara, Delhi",110032.0,jewellery shops,4.0,636.0,0,1,0,0,0.0,6,OPERATIONAL,0.6376151149145998
GIVA Silver & Gold Jewellery | Shahdara | Lab Grown Diamonds,"Shahdara, Delhi",110032.0,jewellery shops,4.9,850.0,0,1,1,0,0.0,7,OPERATIONAL,0.8570123189160441
"CaratLane Jewellery Shahdara, Delhi","Shahdara, Delhi",110032.0,jewellery shops,4.9,738.0,0,1,1,0,0.0,5,OPERATIONAL,0.7833264026976299
Radhe shyam art jewellers,"Shahdara, Delhi",110032.0,jewellery shops,5.0,27.0,0,1,1,0,0.0,7,OPERATIONAL,0.6170278445550152
"Ganga jewellers, Durgapuri","Shahdara, Delhi",110032.0,jewellery shops,4.6,144.0,0,0,1,0,0.0,4,OPERATIONAL,0.48342083544178394
Pritam Jewellers,"Shahdara, Delhi",110053.0,jewellery shops,5.0,434.0,0,1,1,0,0.0,4,OPERATIONAL,0.7117122242073933
Shri Ganga Jewellers,"Shahdara, Delhi",110032.0,jewellery shops,4.8,36.0,0,0,1,0,0.0,4,OPERATIONAL,0.45430163796157597
"My Kalyan Mini Store - Shahdara, Delhi","Shahdara, Delhi",110032.0,jewellery shops,4.8,13.0,0,1,1,0,0.0,8,OPERATIONAL,0.5998446061801201
Krishna Collection,"Shahdara, Delhi",110032.0,jewellery shops,4.8,72.0,0,0,1,0,0.0,4,OPERATIONAL,0.4564494952388991
Naveen Jewellers Private Limited,"Shahdara, Delhi",110032.0,jewellery shops,4.7,65.0,0,0,1,0,0.0,4,OPERATIONAL,0.4235518431719065
Bhola Bhai Jewellers,"Shahdara, Delhi",110032.0,jewellery shops,4.7,26.0,0,1,1,0,0.0,4,OPERATIONAL,0.4128381409528031
SATYAM JEWELLERS,"Shahdara, Delhi",110032.0,jewellery shops,4.2,14.0,0,0,1,0,0.0,4,OPERATIONAL,0.291160555778878
Anil Abhushan Bhandar,"Shahdara, Delhi",110032.0,jewellery shops,4.8,28.0,0,1,1,0,0.0,4,OPERATIONAL,0.47408319629483914
Dhingra Hardware Store,"Shahdara, Delhi",110032.0,hardware stores,4.1,210.0,0,0,1,0,0.0,5,OPERATIONAL,0.3209921280337223
Tirupati Hardware store,"Shahdara, Delhi",110032.0,hardware stores,4.4,74.0,0,0,0,0,0.0,5,OPERATIONAL,0.21532658959802192
SHRI RAM ENTERPRISES ( quality hardware shop ),"Shahdara, Delhi",110032.0,hardware stores,4.9,106.0,0,0,1,0,0.0,6,OPERATIONAL,0.26739807577496566
Shree Aadi Traders (HARDWARE WALA),"Shahdara, Delhi",110032.0,hardware stores,4.7,113.0,0,0,1,0,0.0,5,OPERATIONAL,0.267846099569207
Dhingra Traders Hardware Shop,"Shahdara, Delhi",110032.0,hardware stores,4.1,31.0,0,0,1,0,0.0,5,OPERATIONAL,0.1737046842981951
Lovely Hardware,"Shahdara, Delhi",110032.0,hardware stores,4.1,78.0,0,0,1,0,0.0,5,OPERATIONAL,0.19293065921014382
Verma Hardware Store,"Shahdara, Delhi",110032.0,hardware stores,4.5,10.0,0,0,1,0,0.0,5,OPERATIONAL,0.21112017294040802
VR Gupta Electric & H/W Pvt Ltd,"Shahdara, Delhi",110032.0,hardware stores,4.0,23.0,0,1,1,0,0.0,7,OPERATIONAL,0.3920324956942986
Delhi Tools & Hardware Store,"Shahdara, Delhi",110053.0,hardware stores,5.0,2.0,0,0,1,0,0.0,5,OPERATIONAL,0.16866169834020112
Makka Hardware Store,"Shahdara, Delhi",110053.0,hardware stores,4.8,25.0,0,0,1,0,0.0,5,OPERATIONAL,0.2221506940966188
CITY PAINTS HARDWARE WALLPAPERS,"Shahdara, Delhi",110032.0,hardware stores,4.2,147.0,0,0,1,0,0.0,9,OPERATIONAL,0.4001179320203311
Shree Ji Hardware,"Shahdara, Delhi",110032.0,hardware stores,5.0,3.0,0,0,1,0,0.0,5,OPERATIONAL,0.1710383413761678
Arora Paint & Hardware Store,"Shahdara, Delhi",110032.0,hardware stores,4.1,10.0,0,0,1,0,0.0,5,OPERATIONAL,0.14910740044298043
Durgesh Paints Hardware & Sanitary Store,"Shahdara, Delhi",110093.0,hardware stores,3.8,26.0,0,0,1,0,0.0,8,OPERATIONAL,0.3157671680351975
Vijay Sanitary Store,"Shahdara, Delhi",110032.0,hardware stores,4.3,19.0,0,0,1,0,0.0,5,OPERATIONAL,0.19139836702670163
Singhal Sanitary Store,"Shahdara, Delhi",110032.0,hardware stores,4.6,24.0,0,0,1,0,0.0,6,OPERATIONAL,0.22404068458046358
Upkar Hardware,"Shahdara, Delhi",110032.0,hardware stores,5.0,1.0,0,0,1,0,0.0,5,OPERATIONAL,0.1691983798437821
Shiv shakti hardware store,"Shahdara, Delhi",110032.0,hardware stores,5.0,1.0,0,0,1,0,0.0,5,OPERATIONAL,0.1691983798437821
Shahdara Hardware & paint store,"Shahdara, Delhi",110032.0,hardware stores,3.7,10.0,0,0,1,0,0.0,5,OPERATIONAL,0.12454552286584504
Asian Sanitary Store,"Shahdara, Delhi",110032.0,hardware stores,4.5,10.0,0,1,1,0,0.0,5,OPERATIONAL,0.21112017294040802
